,제목,참조주소,내용,방송사
131,"경북형 집단 귀농, 귀촌 모델 개발 착수",http://news.kbs.co.kr/news/view.do?ncd=5055795, 경상북도의회 귀농 귀촌 정책연구회는 경북형 집단 귀농 귀촌 모델 개발에 나섭니다 연구회는 관련 연구 용역을 통해 귀농 귀촌 인구가 안정적 수익으로 지역에 정착할 수 있고 기존 주민과의 갈등을 최소화하는 모델을 찾고 있습니다 ,kbs
132,"‘귀농 시대’…전북, 농산물 등 상표 출원 年 2천 건",http://news.kbs.co.kr/news/view.do?ncd=5046470, 특허청에 따르면 지난 년 만 천 백여 건이던 농산물과 가공식품 관련 상표 출원이 지난해에는 만 백여 건으로 퍼센트 넘게 증가했습니다 귀농 인구 증가와 더불어 농도 전북의 출원 건수도 천 건을 넘어서 전국 상위권으로 나타났습니다 특히 반찬 을 지정상품으로 하는 상표 출원은 배 이상 홍삼 가공식품 은 배 이상 급증해 인 가구와 건강식품 수요 증가를 반영했습니다 특허청은 농산물 명칭이나 성질을 직접 표시하는 문구보다는 식별력 있는 도형이나 문자 등을 결합한 상표를 출원해야 등록받기 유리하다고 조언했습니다 ,kbs
133,귀농 여성 농부 시대…젊은 농촌의 디딤돌 되다,http://news.kbs.co.kr/news/view.do?ncd=5046366, 앵커 어제 일 가 농업인의 날이었습니다 최근 농촌에 가보면 달라진 풍경을 볼 수 있는데 그중 하나는 귀농해서 농부가 된 젊은 여성들이 생겨나고 있다는 겁니다 농사만 지어선 살기 어렵고 다양한 아이디어를 접목해 새로운 농업을 일구어가고 있습니다 젊은 농촌을 위한 디딤돌이 될 것으로 기대됩니다 선재희 기자가 만나봤습니다 리포트 백두대간 청화산 아래에서 배추 농사를 짓는 이소희 씨 수도권 지역에서 유치원 교사 일을 하다 년 전 귀농했습니다 고추와 오미자 블루베리 등 재배량은 조금씩 품종은 다양하게 하는 방식으로 전통 농촌과는 차별화를 둡니다 이소희 경북 문경시 청년 여성이다 보니까 농사를 정말 짓겠어 이런 편견들도 있었는데 지금은 많이 응원도 해 주시고 감나무 농사를 짓는 방주혜씨 년 전 하동으로 귀농할 때만 해도 농지 구하는 일에서부터 무거운 감 상자를 들고 나르는 일까지 힘든 일 투성이였습니다 이제는 단순히 감을 판매하는 일을 넘어서 감으로 식초를 만들어 부가 가치를 높이고 있습니다 방주혜 경남 하동군 전통 식초 제조 방법을 이어서 세계적인 식초 전문가가 되는 게 저의 목표입니다 지리산 피아골에서 고로쇠를 채취하던 김미선 씨는 고로쇠로 된장을 만든 지 년쨉니다 처음 단지에 불과했던 고로쇠 된장 생산량은 이제 단지에 이릅니다 김미선 전남 구례군 차별성 그리고 경쟁력 각 제품마다 스토리를 넣어서 소비자분들이 많이 좋아하고 인정해 주세요 이런 식으로 농업의 영역을 발전시키는 데 청년 여성들의 몫이 커지고 있습니다 음식을 직접 만드는 여성들이어서 차 생산물의 활용 방안을 남성들보다 잘 안다는 장점이 있습니다 젊은이로서 또 여성으로서의 충분히 잠재력을 발휘할 수 있는 여건만 주어진다면 우리 농촌의 풍경은 한결 젊어질 것으로 기대됩니다 청년 여성 농업인 파이팅 뉴스 선재희입니다 촬영기자 김제원 영상편집 이윤진 ,kbs
134,귀농 여성 농부 시대…젊은 농촌의 디딤돌 되다,http://news.kbs.co.kr/news/view.do?ncd=5046332, 앵커 어제 일 가 농업인의 날이었습니다 최근 농촌에 가보면 달라진 풍경을 볼 수 있는데 그중 하나는 귀농해서 농부가 된 젊은 여성들이 생겨나고 있다는 겁니다 농사만 지어선 살기 어렵고 다양한 아이디어를 접목해 새로운 농업을 일구어가고 있습니다 젊은 농촌을 위한 디딤돌이 될 것으로 기대됩니다 선재희 기자가 만나봤습니다 리포트 백두대간 청화산 아래에서 배추 농사를 짓는 이소희 씨 수도권 지역에서 유치원 교사 일을 하다 년 전 귀농했습니다 고추와 오미자 블루베리 등 재배량은 조금씩 품종은 다양하게 하는 방식으로 전통 농촌과는 차별화를 둡니다 이소희 경북 문경시 청년 여성이다 보니까 농사를 정말 짓겠어 그런 편견들도 있었는데 지금은 많이 응원도 해주시고 감나무 농사를 짓는 방주혜씨 년 전 하동으로 귀농할 때만 해도 농지 구하는 일에서부터 무거운 감 상자를 들고 나르는 일까지 힘든 일 투성이였습니다 이제는 단순히 감을 판매하는 일을 넘어서 감으로 식초를 만들어 부가 가치를 높이고 있습니다 방주혜 경남 하동군 전통 식초 제조 방법을 이어서 세계적인 식초 전문가가 되는 게 저의 목표입니다 지리산 피아골에서 고로쇠를 채취하던 김미선 씨는 고로쇠로 된장을 만든 지 년쨉니다 처음 단지에 불과했던 고로쇠 된장 생산량은 이제 단지에 이릅니다 김미선 전남 구례군 차별성 그리고 경쟁력 각 제품마다 스토리를 넣어서 소비자분들이 많이 좋아하고 인정해 주세요 이런 식으로 농업의 영역을 발전시키는 데 청년 여성들의 몫이 커지고 있습니다 음식을 직접 만드는 여성들이어서 차 생산물의 활용 방안을 남성들보다 잘 안다는 장점이 있습니다 젊은이로서 또 여성으로서의 충분히 잠재력을 발휘할 수 있는 여건만 주어진다면 우리 농촌의 풍경은 한결 젊어질 것으로 기대됩니다 청년 여성 농업인 파이팅 뉴스 선재희입니다 촬영기자 김제원 영상편집 이윤진 ,kbs
135,귀농 여성 농부 시대…젊은 농촌의 디딤돌 되다,http://news.kbs.co.kr/news/view.do?ncd=5046181, 앵커 코로나 백신이 나오기 전 최고의 백신은 식량이다 노벨위원회는 유엔 세계식량계획에 올해 노벨평화상을 주면서 이렇게 말했습니다 안정된 먹을거리를 확보하는 게 그만큼 중요하단 의미입니다 기후변화의 시대 가뭄과 홍수 이상고온이 반복되면서 식량에 대한 위기감도 함께 커졌습니다 이른바 식량 주권의 문젭니다 우리나라의 식량자급률 작년 기준 입니다 사료용을 포함한 곡물자급률은 더 낮은 입니다 먹을거리의 절반 이상은 수입해서 들여온다는 의밉니다 코로나 시대를 맞아 식량주권과 농업의 중요성을 다시 한번 돌아봐야 한다는 지적이 나오는데 마침 오늘 월 일은 농업인의 날입니다 요즘 농촌 풍경 그래도 많이 달라지고 있는데그 중 하나라면 귀농한 여성 농부들이 생겨나고 있다는 겁니다 다양한 아이디어를 접목해서 젊은 농촌을 일궈가고 있는 여성 농업인들을 선재희 기자가 만나봤습니다 리포트 백두대간 청화산 아래에서 배추 농사를 짓는 이소희 씨 수도권 지역에서 유치원 교사 일을 하다 년 전 귀농했습니다 고추와 오미자 블루베리 등 재배량은 조금씩 품종은 다양하게 하는 방식으로 전통 농촌과는 차별화를 둡니다 이소희 경북 문경시 청년 여성이다 보니까 농사를 정말 짓겠어 이런 편견들도 있었는데 지금은 많이 응원도 해 주시고 감나무 농사를 짓는 방주혜씨 년 전 하동으로 귀농할 때만 해도 농지 구하는 일에서부터 무거운 감 상자를 들고 나르는 일까지 힘든 일 투성이였습니다 이제는 단순히 감을 판매하는 일을 넘어서 감으로 식초를 만들어 부가 가치를 높이고 있습니다 방주혜 경남 하동군 전통 식초 제조 방법을 이어서 세계적인 식초 전문가가 되는 게 저의 목표입니다 지리산 피아골에서 고로쇠를 채취하던 김미선 씨는 고로쇠로 된장을 만든 지 년쨉니다 처음 단지에 불과했던 고로쇠 된장 생산량은 이제 단지에 이릅니다 김미선 전남 구례군 차별성 그리고 경쟁력 각 제품마다 스토리를 넣어서 소비자분들이 많이 좋아하고 인정해 주세요 이런 식으로 농업의 영역을 발전시키는 데 청년 여성들의 몫이 커지고 있습니다 음식을 직접 만드는 여성들이어서 차 생산물의 활용 방안을 남성들보다 잘 안다는 장점이 있습니다 젊은이로서 또 여성으로서의 충분히 잠재력을 발휘할 수 있는 여건만 주어진다면 우리 농촌의 풍경은 한결 젊어질 것으로 기대됩니다 청년 여성 농업인 파이팅 뉴스 선재희입니다 촬영기자 김제원 영상편집 이윤진 ,kbs
136,[통일로 미래로] 돌산도 ‘갓박사’ 탄생…탈북민의 귀농일기,http://news.kbs.co.kr/news/view.do?ncd=5042963, 앵커 힘겨운 탈북 과정을 거쳐 남한으로 왔지만 탈북민에게 도시 정착은 낯설고 쉽지 않은 일입니다 그래서 경쟁적인 도시보다는 좀 더 익숙한 농촌으로 발길을 돌리는 탈북민이 점차 늘고 있습니다 도시 생활을 하다 년 전 여수시 돌산으로 들어와 지역특산물인 갓 농사로 정착한 탈북민이 있는데요 오늘 통일로 미래로 에서는 여수 갓 박사라 불리는 유지현 씨를 채유나 리포터가 만났습니다 리포트 남해의 푸른 바다를 품고 있는 전라남도 여수 육지와 다리로 연결된 돌산은 섬이지만 토양이 비옥해 농산물로도 유명한 곳입니다 여러분 여기가 어딘 줄 아세요 여수입니다 여수 하면 빼놓을 수 없는 명물 중의 하나가 바로 돌산 갓인데요 시원한 바람이 부는 지금이 가장 맛있는 시기라고 합니다 돌산 갓의 매력에 흠뻑 빠져서 귀농한 탈북민이 있다고 합니다 저쪽에서 수확이 한창이라고 하는데요 함께 가보시죠 초록빛이 가득한 밭에서 탈북민 유지현 씨가 지난여름 파종한 갓을 수확하고 있습니다 마을 어르신들도 나서서 일손을 보태고 있는데요 갓김치 고장 돌산 제가 제대로 온 거 맞나요 네 맞습니다 뭐하고 계셨어요 갓 작업 하고 있어요 김장철도 되고 지금 한창 바빠요 년 탈북한 지현 씨는 처음엔 도시에 정착해 년 넘게 공장과 음식점 등을 오가며 일을 했습니다 북한과 다른 환경에다 특별한 기술이 없어 정착이 쉽지 않았다는데요 우연히 갓을 수확하는 밭에 일손을 돕기 위해 왔다가 농사의 매력에 푹 빠졌다고 합니다 유지현 탈북 영농인 처음에는 농사 기본 목적으로 들어온 것이 아니고 우리 아저씨 고향이니까 여기 갓을 많이 재배하니까 첨에 그냥 일한다고 왔다가 귀농하게 됐죠 언제나 응원과 지원을 아끼지 않는 든든한 남편 태진 씨도 지현 씨의 선택을 존중했습니다 김태진 유지현 씨 남편 아내 보면 어때요 타지에서 와서 고생을 많이 했는데 너무 힘들고 너무 안쓰럽죠 농사라는 게 안 힘듭니까 어느덧 귀농 년 째 초보 농사꾼이었던 지현 씨는 만 천 평의 갓밭을 일구는 어엿한 농부가 되었습니다 유지현 탈북 영농인 식당일도 하고 회사도 다니고 여기저기 쫓아다녔는데 내가 직접 할 수 있는 일을 가지게 된 것이 행복하죠 내가 열심히 살고 부지런히 노력한 것만큼 살아가는 데 많이 도움이 되고 하니까 김태진 유지현 씨 남편 떠돌이 인생 살다가 정착하니까 사람 마음이 안정도 되고 그렇지 북한에서 왔다고 낯설어하던 마을 어르신들과도 이제는 마음을 나누는 이웃이 되었습니다 이정자 이웃 주민 우리들한테도 잘하고 굉장히 잘해 친절해 사람이 그만큼 생활력이 강해 야무지신가 봐요 야무져 차도 잘 몰고 정수덕 이웃 주민 완전히 성실하고 이런 것도 잘하고 모르는 게 없어 등이야 등 갓에 대해선 박사야 박사 갓 수확 작업은 씨 뿌리기나 비료 주기와 달리 직접 손으로 하나하나 작업해야 한다는데요 유지현 탈북 영농인 많은 양을 재배하다 보니까 재배하려면 둘이 힘으로 할 수 없는 것이 갓 캐는거거든요 우리 어머니들이 도와주니까 저도 오늘만큼은 어르신들과 함께 일손을 보태기로 했습니다 어머니 생각보다 쉬운데요 빨리 빨리 해봐 빨리 빨리 어머니 일하시면서 힘들 때 어떻게 해요 노래도 부르고 즐겁게 이야기도 하고 그러지요 돌산 갓은 맛이 좋아요 돌산 갓은 독특한 향과 톡 쏘는 매운맛이 일품이라고 하는데요 여러분 보이시나요 갓 정말 실하죠 오늘 제가 직접 수확한 갓입니다 생으로 먹어도 맛있지만요 역시 갓은 김치로 먹어야 제일이죠 직접 수확한 갓으로 김치를 만들러 가볼 건데요 그 맛이 너무 기대됩니다 함께 가보시죠 여수에서 시간 넘게 달려 도착한 전라남도 구례군 최근 유지현 씨는 갓 김치 담는 법을 배우기 위해 김치 명인을 찾아 수업을 받고 있는데요 김영희 남도김치 명인 줄기가 절여질 수 있도록 소금물에 시간 정도 절여야 해요 그래야 갓김치로서는 최상의 맛이 납니다 단순히 농사만 짓는 게 아니라 갓김치를 담가 상품으로 내놓을 예정입니다 유지현 탈북 영농인 김치 만드는 법을 배우는 이유가 있을까요 돌산에는 명품이잖아요 갓이 갓이 명품이니까 저도 김치까지 담아야 완벽하게 갓 재배를 한다고 할 수 있죠 남도 김치를 배우려면 여기 와야만 배울 수 있잖아요 일주일에 두 번씩 이곳을 방문해 감칠맛을 내기 위한 요리법을 배우고 있는데요 이곳에선 이미 유명 인사입니다 김종복 충청북도 영동군 탈북해서 정착해서 농사일하면서 교육받는 게 쉽지 않은데 열의가 대단합니다 지현 씨가 농사지은 갓으로 만든 갓김치 과연 그 맛은 어떨까요 생각보다 짜지 않네요 젓갈 맛이 엄청 진하게 나요 김영희 전남 김치 명인 지현 씨 갓은 몇 점인가요 점 만점에 점 오늘 갓 보니까 적당하게 잘 키웠어요 크기도 알맞고 매운맛도 적당하고 이 갓은 아마 이 맛으로 담으면 우리나라 최고의 맛으로 평가를 받을 거예요 농사일부터 김치까지 돌산 갓의 매력에 푹 빠진 유지현 씨 그 어느 때보다 갓을 키우면서부터 남한 땅에 두 발로 제대로 정착할 수 있었다고 말합니다 유지현 탈북 영농인 갓은 선물 같은 존재거든요 갓은 잘 재배해서 터득했는데요 아직까진 김치는 잘 담지 못하니까 열심히 배우고 부지런히 해서 김치도 잘 담는 박사로 불리고 싶습니다 이제는 농사에 이어 상품 판로까지 구상하고 있다는데요 돌산 갓 박사 의 새로운 도전은 계속 이어지고 있습니다 ,kbs
137,귀농 40%가 30대 이하…“청년 영농 밀어줍니다!”,http://news.kbs.co.kr/news/view.do?ncd=5032274, 앵커 요즘 귀농 귀촌 인구의 가 대 이하라고 하는데요 자치단체에서는 농촌에서 꿈을 만들어가는 청년들을 돕기 위해 선배 농민들로 지원단을 꾸려 든든한 힘이 되어준다고 합니다 박상현 기자입니다 리포트 이른 아침 년 차 창업농인 박은실 씨가 청양고추를 기르는 비닐하우스로 출근합니다 육아와 일을 함께 하려고 선택한 농사지만 경험이 없던 터라 실수도 많았습니다 박은실 청년 창업농 년 차 처음에는 열어야 하는데 닫고 뭐 닫아야 하는데 열어서 문제가 많았었죠 하지만 지금은 웬만한 문제는 혼자 해결할 정도로 농사꾼이 된 데는 선배 농민들의 도움이 컸습니다 주간과 야간 온도를 좀 시원하게 해서 디프 낮과 밤 온도차이 를 최대한 낮게 하면 문제 줄이는 방법도 되고 지역의 선배 농민들로 꾸려진 현장영농지원단은 이론교육은 물론 현장점검까지 나서며 청년 창업농이 진짜 농민이 될 수 있도록 조언을 아끼지 않습니다 임웅일 청년 창업농 년 차 처음에 혼자 들어와 많은 애로사항 있었는데 주변 분들이 많이 도움을 줘서 헤쳐나갈 수 있었습니다 안 그랬으면 저 혼자는 아마 못 하지 않았을까 생각도 해봅니다 맨땅에서 작물을 키워내는 것 결코 쉬운 일이 아니라 실패와 좌절을 거듭할 수밖에 없습니다 그러다 보니 당장 취업이 어려우니까 농사나 짓겠다는 식으로 시작하면 안된다고 선배 농민들은 조언합니다 정종운 전문 농업인 년 차 작물은 농부의 발걸음 소리를 듣고 자란다고 어른들은 말합니다 항상 관심을 가지고 작물과 대화할 수 있을 만큼 애착을 갖고 부지런해야 농촌에서는 성공할 수 있다고 생각합니다 아직은 경험과 기술이 부족하지만 우리나라 농업의 미래를 밝히는 청년들의 도전정신에 현장영농지원단이 함께 합니다 뉴스 박상현입니다 촬영편집 안승호 ,kbs
138,귀농 40%가 30대 이하…“청년 영농 밀어줍니다!”,http://news.kbs.co.kr/news/view.do?ncd=5032131, 앵커 요즘 귀농 귀촌 인구의 가 대 이하라고 하는데요 자치단체에서는 농촌에서 꿈을 만들어가는 청년들을 돕기 위해 선배 농민들로 지원단을 꾸려 든든한 힘이 되어준다고 합니다 박상현 기자입니다 리포트 이른 아침 년 차 창업농인 박은실 씨가 청양고추를 기르는 비닐하우스로 출근합니다 육아와 일을 함께 하려고 선택한 농사지만 경험이 없던 터라 실수도 많았습니다 박은실 청년 창업농 년 차 처음에는 열어야 하는데 닫고 뭐 닫아야 하는데 열어서 문제가 많았었죠 하지만 지금은 웬만한 문제는 혼자 해결할 정도로 농사꾼이 된 데는 선배 농민들의 도움이 컸습니다 주간과 야간 온도를 좀 시원하게 해서 디프 낮과 밤 온도차이 를 최대한 낮게 하면 문제 줄이는 방법도 되고 지역의 선배 농민들로 꾸려진 현장영농지원단은 이론교육은 물론 현장점검까지 나서며 청년 창업농이 진짜 농민이 될 수 있도록 조언을 아끼지 않습니다 임웅일 청년 창업농 년 차 처음에 혼자 들어와 많은 애로사항 있었는데 주변 분들이 많이 도움을 줘서 헤쳐나갈 수 있었습니다 안 그랬으면 저 혼자는 아마 못 하지 않았을까 생각도 해봅니다 맨땅에서 작물을 키워내는 것 결코 쉬운 일이 아니라 실패와 좌절을 거듭할 수밖에 없습니다 그러다 보니 당장 취업이 어려우니까 농사나 짓겠다는 식으로 시작하면 안된다고 선배 농민들은 조언합니다 정종운 전문 농업인 년 차 작물은 농부의 발걸음 소리를 듣고 자란다고 어른들은 말합니다 항상 관심을 가지고 작물과 대화할 수 있을 만큼 애착을 갖고 부지런해야 농촌에서는 성공할 수 있다고 생각합니다 아직은 경험과 기술이 부족하지만 우리나라 농업의 미래를 밝히는 청년들의 도전정신에 현장영농지원단이 함께 합니다 뉴스 박상현입니다 촬영편집 안승호 ,kbs
139,인생 2막은 농촌에서…‘은퇴자공동체마을’ 귀농 첫걸음 될까,http://news.kbs.co.kr/news/view.do?ncd=5027698, 은퇴자공동체마을 농촌체험 현장 강원도 양구 인구 만여 명 서울 강남구 논현동 인구와 비슷군인들이 돌아다니고 있는 양구군 양구읍 시가지 강원도 양구는 전국 개 시 군 가운데 번째로 인구가 적은 지역입니다 지난해 말 기준 통계청 자료 기준으로 양구 인구수는 만 천 명입니다 서울 강남구 논현 동 인구와 엇비슷한 수준입니다 수도권에서는 잘 느껴지지 않는 지역소멸위기가 지방 곳곳에서는 현실이 되고 있습니다 특히 강원도 양구는 지난 국방개혁 으로 인구 감소 위기가 더 커지고 있습니다 지난해 말 지역에 주둔하던 군부대 일부가 해체됐습니다 사단이 만 만 명 정도로 구성되는 걸 고려해보면 지역에서 실질적으로 생활하던 인구 만 명 이상이 사라진 겁니다 은퇴자공동체마을 로 농촌 소멸 위기 돌파 남방한계선에서 정도 떨어진 강원도 양구 약수산채마을 이런 양구군이 인구 늘리기와 귀농 홍보 차원에서 마련한 게 바로 은퇴자공동체마을 입니다 은퇴자공동체마을 은 공무원연금공단이 농촌에 폐교나 빈집 체험마을 등을 활용해 은퇴자들이 함께 생활할 수 있는 환경을 조성한 마을입니다 체험 기간은 개월에서 개월로 다양합니다 공무원연금공단은 지금까지 전국 개 시 군에 개 마을을 꾸려 운영하고 있습니다 이달 월 양구 공동체마을에는 은퇴자 가구 총 명이 입소했습니다 양구 은퇴자공동체마을은 약수산채마을과 두무리에 있는 두무산촌마을입니다 올해 월까지 들깨 털기 들기름 짜기 고추 말리기 등 농촌 일손 돕기 체험과 함께 지역 관광지도 둘러보게 됩니다 공동체마을 입소자 이경화씨가 깨를 털기 위한 키질을 하고 있다 지금까지 도시에서만 생활한 이경화씨는 퇴직 후 어디서 살아볼까 고민하던 중 은퇴자공동체마을을 만났습니다 농촌에서 꼭 한 번 살아보고싶다던 꿈을 실현한 겁니다 태어나 처음으로 깨도 털어보고 들기름도 짜 본 이경화씨 이경화씨는 벌써 양구 전입 신고 서류까지 꾸려왔다고 합니다 공동체마을 입소자 안천환씨 왼쪽 가 들기름 짜기 체험을 하고 있다 또 다른 입소자 안천환씨는 지금껏 금융권에서 일하다가 퇴직 후 인생 제 막을 준비하고 있습니다 퇴직할 때가 되니 남자들의 로망인 농촌생활이 떠올랐다고 합니다 하지만 농촌 생활은 로망 인 동시에 걱정 이기도 했습니다 도시가 아닌 농촌에 잘 적응할 수 있을까 고민하다가 체험부터 해보자는 생각에 은퇴자공동체마을을 신청했는데 운이 좋게 선발됐다고 합니다 은퇴자공동체마을 나도 들어갈 수 있을까 입소하기 위해선 치열한 경쟁률부터 뚫어야 합니다 평균 경쟁률은 대 로 치열합니다 경쟁률이 가장 높은 곳은 여수로 대 입니다 이밖에도 전남 신안이 대 경북 문경 관음이 대 로 높은 경쟁률을 보였습니다 은퇴자들이 귀농 귀촌에 높은 관심을 보이고 있는 겁니다 경쟁률을 뚫고 지금까지 모두 명이 공동체마을을 체험했습니다 체험 후 명이 실제 귀농했고 명은 귀농을 준비 중입니다 전체 체험 인원의 수준입니다 은퇴자공동체마을은 년 서귀포 무릉마을에서 시범 운영을 첫 시작으로 점차 확대되고 있습니다 공무원연금공단은 앞으로 지자체와 협업을 통해 은퇴자공동체마을을 점진적으로 확대하고 대상자도 일반 국민까지 가능하도록 확대할 예정입니다 농촌도 웃고 은퇴자들도 웃는 은퇴자공동체마을 체험 과연 도시 생활에 익숙해진 시민들이 농촌으로 발을 돌리게 될까요 ,kbs
140,"홍천군, ‘귀농·귀촌 우수특구’ 선정",http://news.kbs.co.kr/news/view.do?ncd=5003565, 중소벤처기업부는 지역 특구 운영성과 온라인 발표평가 에서 강원도에서는 유일하게 홍천군을 우수 특구로 선정했습니다 홍천군은 귀농 귀촌 활성화를 위해 전원도시 정주 기반을 정비하고 귀농 귀촌 체험 교육 등을 지원하고 있습니다 홍천에는 지난해 말 기준 천 백여 명이 귀농 귀촌했습니다 ,kbs
141,"홍천군, ‘귀농·귀촌 우수특구’ 선정",http://news.kbs.co.kr/news/view.do?ncd=5003442, 중소벤처기업부는 지역 특구 운영성과 온라인 발표평가 에서 강원도에서는 유일하게 홍천군을 우수 특구로 선정했습니다 홍천군은 귀농 귀촌 활성화를 위해 전원도시 정주 기반을 정비하고 귀농 귀촌 체험 교육 등을 지원하고 있습니다 홍천에는 지난해 말 기준 천 백여 명이 귀농 귀촌했습니다 ,kbs
142,"홍천군, ‘귀농·귀촌 우수특구’ 선정",http://news.kbs.co.kr/news/view.do?ncd=5003189, 중소벤처기업부는 지역 특구 운영성과 온라인 발표평가 에서 강원도에서는 유일하게 홍천군을 우수 특구로 선정했습니다 홍천군은 귀농 귀촌 활성화를 위해 전원도시 정주 기반을 정비하고 귀농 귀촌 체험 교육 등을 지원하고 있습니다 홍천에는 지난해 말 기준 천 백여 명이 귀농 귀촌했습니다 ,kbs
143,"창녕군, 귀농 희망자 ‘한 달 살기’ 모집",http://news.kbs.co.kr/news/view.do?ncd=4511684, 창녕군 귀농 희망자 한 달 살기 모집 ,kbs
144,"[간추린 경남] 창녕군, 귀농 희망자 ‘한 달 살기’ 모집",http://news.kbs.co.kr/news/view.do?ncd=4511147, 창녕군이 귀농과 귀촌을 희망하는 도시 주민을 대상으로 창녕 한 달 살아보기 를 운영하는 가운데 오는 일부터 참가자 가구를 모집합니다 참가자는 창녕 농촌 민박과 관광농원 등 숙박시설에서 한 달 동안 거주하면서 농장 견학과 관광지 체험 등을 할 수 있고 체험 후기 등을 작성할 경우 숙박비 일부를 지원받을 수 있습니다 ,kbs
145,"완주군, 귀농귀촌인구 13개 시군 중 가장 많아",http://news.kbs.co.kr/news/view.do?ncd=4507337, 완주군을 찾는 귀농귀촌 행렬이 이어지고 있습니다 호남지방통계청 조사 결과 지난해 완주군으로 귀농 귀촌한 인구는 모두 천 백 가구에 천 백 명으로 도시지역인 전주시를 제외한 도내 개 시군 가운데 가장 많았습니다 특히 대 이하 청년층 비중이 전체의 를 차지해 귀농귀촌 번지의 명성을 재확인했습니다 ,kbs
146,제주 귀농·귀촌 크게 줄어…1인 가구 75% 차지,http://news.kbs.co.kr/news/view.do?ncd=4506215, 제주 귀농 귀촌 크게 줄어 인 가구 차지 ,kbs
147,충북 정착 귀농·귀촌인 줄어,http://news.kbs.co.kr/news/view.do?ncd=4492670, 충청북도는 지난해 충북에 귀농 귀촌한 인구는 만 천여 명으로 년 전보다 인 천여 명이 줄었다고 밝혔습니다 지역별로 농사를 짓기 위해 온 귀농인 이 는 곳은 괴산과 진천 제천 곳뿐이었습니다 단순히 농촌에서 살기 위해 도시에서 전입한 귀촌인 수도 청주와 진천 괴산 곳 외에 모두 줄었습니다 충북지역 귀농 귀촌인은 년에서 년 나 느는 등 증가세를 보이다가 년 이후 줄고 있습니다 ,kbs
148,충북 정착 귀농·귀촌인 줄어,http://news.kbs.co.kr/news/view.do?ncd=4492577, 충청북도는 지난해 충북에 귀농 귀촌한 인구는 만 천여 명으로 년 전보다 인 천여 명이 줄었다고 밝혔습니다 지역별로 농사를 짓기 위해 온 귀농인 이 는 곳은 괴산과 진천 제천 곳뿐이었습니다 단순히 농촌에서 살기 위해 도시에서 전입한 귀촌인 수도 청주와 진천 괴산 곳 외에 모두 줄었습니다 충북지역 귀농 귀촌인은 년에서 년 나 느는 등 증가세를 보이다가 년 이후 줄고 있습니다 ,kbs
149,충북 정착 귀농·귀촌인 줄어,http://news.kbs.co.kr/news/view.do?ncd=4492343, 충청북도는 지난해 충북에 귀농 귀촌한 인구는 만 천여 명으로 년 전보다 인 천여 명이 줄었다고 밝혔습니다 지역별로 농사를 짓기 위해 온 귀농인 이 는 곳은 괴산과 진천 제천 곳뿐이었습니다 단순히 농촌에서 살기 위해 도시에서 전입한 귀촌인 수도 청주와 진천 괴산 곳 외에 모두 줄었습니다 충북지역 귀농 귀촌인은 년에서 년 나 느는 등 증가세를 보이다가 년 이후 줄고 있습니다 ,kbs
150,"청주시, 2020 귀농·귀촌 박람회 참가",http://news.kbs.co.kr/news/view.do?ncd=4491619, 청주시가 오늘 일 부터 사흘간 서울에서 열리는 성공귀농 행복귀촌 박람회에 참가해 귀농 귀촌 홍보 활동에 나섭니다 이번 박람회에서 청주시는 귀농 귀촌 정책과 청주로 귀농해 성공한 청년 농업인의 생산품도 함께 전시 홍보합니다 한편 청주시는 귀농 귀촌인에게 주택구입비와 창업비 마을 융화사업 등 다양한 지원 사업을 진행하고 있습니다 ,kbs
