,제목,참조주소,내용,방송사
36,효자 딸기 '죽향'…청년 귀농 늘고 있어요,https://imnews.imbc.com//replay/2020/nwtoday/article/5649757_32531.html," 앵커 

전남 담양에서 생산돼 동남아까지 수출되는 '죽향'이라는 품종의 딸기가 있습니다.

품질도 우수해 우리나라에서 가장 비싸게 거래된다고 하는데요. 

젊은이들을 다시 농촌으로 불러오는 효자 노릇도 톡톡히 하고 있다고 합니다. 

이재원 기자입니다.

 리포트 

하우스 안에서 제철을 맞은 딸기가 탐스럽게 익어가고, 구슬땀을 흘리는 농부는 수확의 기쁨에 함박 웃음을 짓습니다. 

[신재길/담양 와우딸기 작목회]
""제가 이걸 (딸기 재배를) 하고 싶었습니다. 하고 싶어서 항상 즐거운 마음으로 하고 있습니다.""

이번달부터 수확되기 시작한 죽향 딸기입니다. 

7년전 담양에서 개발과 함께 보급된 품종으로 당도와 과육이 어느 품종보다 우수합니다. 

이때문에 서울 가락동 시장에서 2Kg에 9만원에 낙찰될 정도로 품질을 인정받고 있습니다. 

또, 딸기로는 드물게 동남아 지역까지 수출되고 있고, 심지어 홍콩에서는 한 개에 우리나라 돈으로 1천 5백원에 팔리기도 했습니다. 

[이철규/담양군 농업기술센터 과장]
""일본 품종하고 지금 경쟁을 좀 하고 있습니다. 그래서 프리미엄 시장에서 먹혀들어갈 수 있는 게 결국은 당도라든가 경도… 이런 것들이 우수하기 때문에.""

우수한 품질에는 마을 주민들의 독특한 재배 방식도 한 몫하고 있습니다. 

이곳에서는 땅심을 높이기 위해 연작을 하지않고 2년마다 돌려짓기를 하고 있습니다. 

그래서 하우스도 자동화하지 않고 이처럼 이동하기 편한 재래식을 고집하고 있습니다. 

도시로 떠났던 젊은이들이 딸기 농사를 짓기 위해 서른명 이상 마을로 돌아오면서 노동력도 풍부해졌습니다. 

[박희수/와우딸기 작목회 회장]
""시골이 공동화 현상이 있는데 저희 마을 같은 경우에는 빈집이 없다고 보시면 됩니다.""

지리적 표시제에 등록될 만큼 유명세를 떨치고 있는 담양 딸기. 

그 가운데서 대표 품종으로 자리잡은 죽향은 소득도 늘리고, 마을에 활기도 불어넣는 효자 작물이 되고 있습니다. 

MBC뉴스 이재원입니다.
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                ",mbc
37,"귀농해 자리 잡을만한데…""보육 난민 될 처지""",https://imnews.imbc.com//replay/2020/nwtoday/article/5647428_32531.html," 앵커 

전북 장수군의 한 마을에 딱 하나 있던 어린이집이 다음달 문을 닫습니다.  

어렵게 귀농을 선택한 젊은이들은 아이를 키우기 위해선 다시 농촌을 떠나야 하는 상황이 됐습니다. 

박연선 기자입니다.

 리포트 

전북 장수군 산서면에 살고 있는 귀농 3년 차, 김은호 씨 가족. 

귀농 후 얻은 딸 산들이를 어린이집에 보내려 했지만 청천벽력 같은 소식을 들었습니다. 

마을에 있는 유일한 어린이집이 다음달 문을 닫는다는 것입니다. 

[김은호·이창환/귀농 가족]
""깜짝 놀랐고, 걱정도 됐고… 선생님들은 어떻게 되지? 그리고 또 우리 아이는 그러면, 어, 여기 계속 보낼 계획이었는데, 어떻게 해?""

폐원 이유는 정원 미달. 

원아 수가 모자라 교사의 임금 보조가 끊기게 돼 운영이 불가능하다는 것입니다. 

농어촌 소재 어린이집은 원아 수가 11명이 넘어야 원장 인건비의 80%가 지원되고, 보육교사 인건비 역시 연령별 원아 수를 충족해야만 보조금이 나옵니다.

지난해는 원생이 11명이어서 유지가 가능했지만 아이들이 졸업하고 이사를 가면서 올해는 7명에 불과합니다. 

[김영선/산서 어린이집 원장]
""영아반 아이들은 어디서 받아줄 데가 없어요. 제 급여나 교사들 급여는 지원이 안 되지만 계속해서 해야 되는데… 내년, 그 후년에는 더 어려울 것 같은…""

어린이집이 문을 닫을 경우 아이들은 다른 읍 어린이집을 다녀야 하는데, 학부모들은 오가는 것조차 쉽지 않다고 하소연합니다. 

다른 지역 어린이집들도 정원 미달로 언제 문을 닫을지 모르는 상황. 

결국 아이를 키우려면 도시로 나갈 수밖에 없습니다.  

[이수연/농어촌 공공보육보장 시민모임]
""떠나지 않고 살고 싶은 그런 청년에게는 우리가 어떤 대안과 답안지를 줄 수 있는지 궁금하고 안타깝습니다. 그런 부분들이…""

군청도 상황을 알고 있지만 대안을 찾지 못하고 있습니다. 

[김덕남/장수군 주민복지 실장]
""정상 운영 될 수 있도록 군 차원에서 최대한 노력을 해서 중앙부처에 건의도 하고, 제도 개선이 될 수 있도록…""

당장 '보육 난민'이 될 위기에 처한 귀농인들. 

어렵게 결정한 농촌 생활을 접어야 할지 고민이 깊어지고 있습니다. 

MBC뉴스 박연선입니다.
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                ",mbc
38,"귀농해 자리 잡을만 한데…""보육 난민 될 처지""",https://imnews.imbc.com//replay/2020/nwdesk/article/5647352_32524.html," 앵커 

요즘 농촌 지역은 '인구 소멸'이라는 말이 나올 만큼 인구가 빠르게 줄고 있는데요.

의지를 갖고 귀농을 선택한 청년들마저 농촌을 떠날 수 밖에 없는 상황에 내몰리고 있다고 합니다.

마을의 유일한 어린이 집이 문을 닫게 되면서, '보육 난민'이 될 처지에 놓였기 때문인데 박연선 기자가 현장 다녀왔습니다.

 리포트 

전북 장수군 산서면에 살고 있는 귀농 3년 차, 김은호 씨 가족. 

귀농 후 얻은 딸 산들이를 어린이집에 보내려 했지만 청천벽력 같은 소식을 들었습니다. 

마을에 있는 유일한 어린이집이 다음달 문을 닫는다는 것입니다. 

[김은호·이창환/귀농 가족] 
""깜짝 놀랐고, 걱정도 됐고… 선생님들은 어떻게 되지? 그리고 또 우리 아이는 그러면, 어, 여기 계속 보낼 계획이었는데, 어떻게 해?""

폐원 이유는 정원 미달. 

원아 수가 모자라 교사의 임금 보조가 끊기게 돼 운영이 불가능하다는 것입니다. 

농어촌 소재 어린이집은 원아 수가 11명이 넘어야 원장 인건비의 80%가 지원되고, 보육교사 인건비 역시 연령별 원아 수를 충족해야만 보조금이 나옵니다.

지난해는 원생이 11명이어서 유지가 가능했지만 아이들이 졸업하고 이사를 가면서 올해는 7명에 불과합니다.

[김영선/산서 어린이집 원장]
""영아반 아이들은 어디서 받아줄 데가 없어요. 제 급여나 교사들 급여는 지원이 안 되지만 계속해서 해야 되는데… 내년, 그 후년에는 더 어려울 것 같은…""

어린이집이 문을 닫을 경우 아이들은 다른 읍 어린이집을 다녀야 하는데, 학부모들은 오가는 것조차 쉽지 않다고 하소연합니다. 

""실제 통학길을 따라 차를 타고 이동해보겠습니다. (구불구불 산길이 이어지고, 속이 메스꺼울 지경입니다.) 길이 험해서 영유아가 매일 다니기에는 부적합해 보입니다.""  

다른 지역 어린이집들도 정원 미달로 언제 문을 닫을지 모르는 상황. 

결국 아이를 키우려면 도시로 나갈 수밖에 없습니다.  

[이수연/농어촌 공공보육보장 시민모임] 
""떠나지 않고 살고 싶은 그런 청년에게는 우리가 어떤 대안과 답안지를 줄 수 있는지 궁금하고 안타깝습니다. 그런 부분들이…""

군청도 상황을 알고 있지만 대안을 찾지 못하고 있습니다. 

[김덕남 / 장수군 주민복지 실장] 
""정상 운영 될 수 있도록 군 차원에서 최대한 노력을 해서 중앙부처에 건의도 하고, 제도 개선이 될 수 있도록…""

당장 '보육 난민'이 될 위기에 처한 귀농인들. 

어렵게 결정한 농촌 생활을 접어야 할지 고민이 깊어지고 있습니다. 

MBC뉴스 박연선입니다. 

(영상취재 : 김유섭 / 전주)
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                        
                                        
                                    
                                ",mbc
39,"새내기 농부들 활약에…""딸기, 한 달 먼저 나왔어요""",https://imnews.imbc.com//replay/2019/nwtoday/article/5594005_28983.html," 앵커 

따뜻한 전남 강진에서 키운 딸기가 예년보다 한 달 빨리 생산되고 있습니다. 

건강하게 키운 종묘로 농사지은 덕인데, 새 농법에 거부감이 적은 새내기 농부들이 딸기 조기수확에 앞장서고 있습니다.

양현승 기자가 다녀왔습니다.

 리포트 

도시에서 나고 자라, 직장생활을 하다 지난해 귀농한 새내기 농부 36살 정철 씨.

첫해 농사란 게 무색하게 딸기 농사가 잘 지어져 강진군에서 손꼽힐 정도로 빨리 수확하는 농가가 됐습니다. 

[정철/귀농 1년차]
""도시생활보다는 더 자유롭고 마음도 더 편하고 농사가 그렇다고 쉽지는 않은데 도와주시는 분들이 많아가지고…""

일반적으로 강진지역에서 딸기가 나는 철보다 1달 빨리 딸기가 수확되고 있습니다.

1킬로그램에 2만 5천 원 선에 납품해, 여기저기 너나없이 수확하는 12월 중순보다 평균 5천 원가량 수익도 좋습니다.

초봄 수확철과 다음 농사를 준비하는 기간이 두어 달 겹쳐 흔히 1년 14달 농사로 불리는 딸기 농사.

수확에 집중하다 보면 모종을 키우기가 쉽지 않은데, 특히 새내기 농부들은 새로 보급되는 육묘 기술 등 신농법을 거부감 없이 따르고 있습니다.

[최영준/강진농업기술센터 박사]
""우량한 종묘를 심는 게 가장 관건입니다. 그래서 좋은 묘를 만드는 육묘기술을, 배양하고 교육하는 것이 상당히 집중적으로 저희가 하고 있는 일입니다.""

새내기 농부들이 생산한 딸기는 선배 농부들이 만들어 놓은 공동 선별장을 통해 올겨울 동남아 수출길에도 오를 전망입니다.

MBC뉴스 양현승입니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
40,"""상자값이 더 들어""…사과 농가 '울상'",https://imnews.imbc.com//replay/2019/nwtoday/article/5504883_28983.html," 앵커 

올해 사과농사는 풍년이지만 농민들은 걱정이 더 크다고 합니다. 

태풍 등 온갖 악재가 겹치면서 사과값이 폭락했기 때문인데 전북 장수에서는 농민들이 대책 마련을 요구하는 시위에 나서기도 했습니다.

조수영 기자입니다. 

 리포트 

전북 장수군청 앞 광장에 사과박스를 싣고 오는 트럭이 쉴 새 없이 이어집니다. 

경매시장에서 제값을 못 받은 농민들이 자치단체에 대책 마련을 요구하며 시위에 나선 건데 사과 박스 수천 개가 군청사를 막아서며 거대한 벽을 이뤘습니다. 

[박용귀/전북 장수군 장계면]
""귀농해서 살고 있는데 여기에 계속 상주하며 농사를 지어야 하는가 고민하고 있습니다. 그만큼 가격 메리트가 없고.""

[최연수/장수사과 대책위원회]
""요구사항이 관철될 때까지…1단계는 이렇게 진열하는 정도로만, 2단계는 각 공판장에 투쟁해서 불매운동을…""

원래는 지난 추석 차례상에 올랐어야 할 사과들인데 주렁주렁 매달려 있습니다. 

이제는 인건비도 부담돼 수확할 엄두도 내지 못하는 건데, 이렇게 버려지는 경우까지 있습니다. 

장수지역 천여 농가의 홍로사과 수확량은 약 3만여 톤, 지난해보다 30퍼센트나 늘었습니다. 

추석은 빨라진 데다 연휴기간이 짧았고 여기에 불청객 태풍으로 생산량의 상당 부분을 소비시켜온 지역축제마저 취소돼 타격이 컸습니다. 

결국 남은 물량은 경매시장에 한꺼번에 몰리면서 가격이 폭락한 겁니다. 

[장수사과 영농조합 관계자]
""10kg 다섯 상자에 1만 5천 원. 이렇게 되면 생산비용이 자체가 안 나오는 거죠. 출하 의미가 없는 거죠.""

현재 10 킬로그램짜리 사과 한 상자의 경매가는 1천 5백 원에서 2천 원 안팎 오히려 포장 비용이 더 드는 게 현실입니다. 

홍로사과는 십 수년간 지역경제를 견인해온 효자 상품이었는데, 갑작스러운 가격 폭락에 자치단체 역시 이렇다 할 대책을 내놓지 못하고 있습니다. 

[김경용/장수군청 농축산유통팀장]
""대비되는 예산은 없고, 저희들이 최대한 직거래장터나 (사과)즙으로 전환할 수 있게…""

당장 이달 말부터는 중생종 사과인 하니 품종의 수확까지 앞두고 있어 농민들의 속은 새카맣게 타들어가고 있습니다. 

MBC뉴스 조수영입니다. 
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
41,"이총리 ""농촌, 4차 산업혁명의 무대 돼…창농, 귀농 적극 지원""",https://imnews.imbc.com//news/2019/politics/article/5472609_29092.html,"
                                
                                이낙연 국무총리는 오늘 오전 서울 양재동 aT센터에서 열린 창농·귀농박람회에 참석해 ""이미 세계의 농업, 농촌은 4차 산업혁명의 무대가 됐다""며 ""정부는 지방자치단체들과 창농, 귀농인들을 성심껏 지원하겠다""고 밝혔습니다. 

이 총리는 먼저 ""애플, 구글, 바이엘, 듀폰 같은 세계적 기술기업은 농업에 정보통신기술과 생명공학기술을 접목한 '어그테크' 분야로 진출하고 있다""고 소개했습니다. 

그러면서 ""우리 정부도 스마트팜 확대, 농생명 소재 산업화 등에 투자를 늘리고 있고 KT나 SKT 같은 국내 기업은 온실 최적화 인공지능 개발과 스마트팜 사물인터넷 전용망 확충 등에 뛰어들었다""고 말했습니다. 

이 총리는 ""우리 농업, 농촌 현장에서도 변화가 활발하고, 이제 농업으로 연간 억대 소득을 올리는 것은 흔한 일이 됐다""면서농업창업과 귀농을 독려했습니다. 
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
42,"""역 이촌향도""…28년 뒤 인구 '대도시→지방' 전망",https://imnews.imbc.com//news/2019/econo/article/5396431_29138.html,"
                                
                                28년 뒤에는 대도시에서 사람이 빠져나가고 지방에 인구가 퍼지는 '역(逆) 이촌향도'가 심화할 것이란 전망이 나왔습니다.

통계청이 '장래인구 특별추계 시도별 순이동 수'를 분석한 결과 2019∼2047년 서울·부산·대구·광주·대전·울산 등 주요 광역시에서는 일제히 인구가 순유출하고 도 지역에서는 순유입하는 것으로 나타났습니다.

2047년까지 특·광역시 6곳과 특별자치시 1곳의 순유출 규모는 총 139만 4천 명에 이를 것으로 전망되고, 특히 서울 인구는 매년 수만 명씩 순유출이 이어지면서 2047년까지 전출자 수가 전입자보다 106만 3천 명 더 많을 것으로 예상됩니다.

통계청 관계자는 ""서울의 경우 비교적 젊은 층인 30·40대가 집값 등 주거 요인으로 경기도로 이동하는 부분이 있을 것""이라며 ""60대 이상 은퇴자 수가 늘어나면서 고령층이 귀농·귀촌을 위해 대도시에서 근교로 빠져나가는 경우도 더 많아질 것""이라고 설명했습니다.

",mbc
43,작년 귀농·귀촌 인구 48만5천명으로 감소…20·30 세대 귀촌 주도,https://imnews.imbc.com//news/2019/econo/article/5381134_29138.html,"
                                
                                지난해 국내 귀농·귀촌·귀어 인구가 전년도보다 소폭 감소해 50만명을 밑도는 48만여명을 기록한 것으로 나타났습니다.

농림축산식품부·해양수산부·통계청이 공동으로 발표한 '귀농·귀촌인구 통계'에 따르면, 지난해 귀농·귀촌·귀어 인구는 각각 1만2천명, 47만 여명, 980 55명, 980명 가량으로 집계됐습니다.

지난해에 비해 귀농인은 5.5%, 귀촌인 5.0%, 귀어인 0.5% 감소했습니다.

평균 연령은 41.2세로, 연령별로는 20대 이하가 26.5%로 가장 많고  30대도 23.5%로 20·30 세대가 귀촌을 주도하는 것으로 조사됐습니다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
44,청송·안동에 우박 '우수수'…1천ha 피해 속출,https://imnews.imbc.com//replay/2019/nwtoday/article/5363786_28983.html," 앵커 

사과로 유명한 경북 청송 일대에 난데없는 우박이 쏟아져 피해가 속출했습니다.  

30분 넘게 내린 우박으로 사과 열매가 깨지고 패이는 등 1천 헥타르 넘는 과수 면적이 피해를 입었습니다. 

 홍석준 기자가 취재했습니다.

 리포트 

세차게 내리는 비 사이로 손톱 만한 우박들이 쏟아집니다. 

멈췄다 내렸다 반복하길 여러 차례, 우박은 40여 분 간 계속됐습니다.

날이 밝자 드러난 사과밭은 쑥대밭으로 변해 있었습니다.

잎사귀에는 구멍이 뚫렸고, 갓 자라기 시작한 사과 열매는 움푹 패거나 멍 투성이가 됐습니다. 

[박용달/청송군 현서면 두현리 이장]
""우박 맞아도 이번처럼 많이 맞기는 처음입니다. (저녁) 9시까지 우박이 들이붓는데 양쪽 손에 한가득 되도록 (왔습니다).""

최대 2센티미터 지름의 우박이 내린 곳은 청송과 안동, 의성 등 경북지역 7개 시군으로, 피해 면적만 1천 300 헥타르 가깝습니다.

특히 사과 주산지인 청송군의 경우 8백 헥타르 넘게 피해를 봐, 농가들은 날벼락을 맞은 셈이 됐습니다.

[김봉규/청송군 귀농인]
""사과 밭에 가면 억장이 무너집니다. 거의 100% 가깝게 피해를 입어서, 앞으로 판로도 문제이고…""

경북 지역에선 지난 2017년에도 네 차례 우박이 내려 사상 최대인 6천 헥타르의 농작물이 피해를 본 바 있습니다. 

경상북도는, 사과 외에도 고추나 자두, 복숭아 같은 작물들도 다친 것으로 보고, 정확한 피해 규모를 파악하고 있습니다.

MBC뉴스 홍석준입니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
45,청송·안동 우박 '우수수'…사과밭 1천ha 피해,https://imnews.imbc.com//replay/2019/nwdesk/article/5363295_28802.html," 앵커 

사과로 유명한 경북 청송 일대에 어젯밤 난데없는 우박이 30분 넘게 쏟아졌습니다.

사과 농가들이 큰 피해를 입었습니다. 

홍석준 기자입니다.

 리포트 

세차게 내리는 비 사이로 손톱만 한 우박들이 쏟아집니다. 

멈췄다 내렸다 반복하길 여러 차례, 우박은 40여 분 간 계속됐습니다.

날이 밝자 드러난 사과밭은 쑥대밭으로 변해 있었습니다.

잎사귀에는 구멍이 뚫렸고, 갓 자라기 시작한 사과 열매는 움푹 패거나 멍 투성이가 됐습니다.    

[박용달/청송군 현서면 두현리 이장]
""우박 맞아도 이번처럼 많이 맞기는 처음입니다. (저녁) 9시까지 우박이 들이붓는데 양쪽 손에 한가득 되도록 (왔습니다).""

최대 2센티미터 지름의 우박이 내린 곳은 청송과 안동, 의성 등 경북지역 7개 시군으로, 피해 면적만 1천 300 헥타르 가깝습니다.

특히 사과 주산지인 청송군의 경우 8백 헥타르 넘게 피해를 봐, 농가들은 날벼락을 맞은 셈이 됐습니다.

[김봉규/청송군 귀농인]
""사과 밭에 가면 억장이 무너집니다. 거의 100% 가깝게 피해를 입어서, 앞으로 판로도 문제이고...""

경북 지역에선 지난 2017년에도 네 차례 우박이 내려 사상 최대인 6천 헥타르의 농작물이 피해를 본 바 있습니다. 

경상북도는, 사과 외에도 고추나 자두, 복숭아 같은 작물들도 다친 것으로 보고, 정확한 피해 규모를 파악하고 있습니다.

MBC뉴스 홍석준입니다.

(영상취재: 원종락)
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
46,전원주택 유리창에 '쾅'…조류 충돌 급증,https://imnews.imbc.com//replay/2019/nwtoday/article/5334637_28983.html," 앵커 

야생조류가 전원 주택 유리창에 부딪히는 사고가 급증하고 있습니다.

새들이 자주 오가는 농경지나 산지에 주로 전원 주택을 짓다보니 이런 일이 발생하고 있습니다.

부정석 기자입니다.

 리포트 

경남 고성군 삼산면의 한 전원주택입니다.

지난 22일 밤, 천연기념물인 팔색조 한 마리가 거실 유리창과 부딪혔습니다.

팔색조는 충격 탓에 이렇다 할 치료를 받지 못한 채 10분 만에 죽었습니다.

[김영춘/환경단체 대표]
""불을 켜다 보니까 이 앞에 무슨 형상물이 있으니까. 그때는 죽어있진 않았었고, 거의 의식을 잃어가는 상태였다고…""

지난 24일에도 팔색조 한 마리가 경남 거제의 한 초등학교 유리창에 부딪혀 기절하는 등 야생 조류의 건물 충돌 피해가 늘고 있습니다.

환경부가 지난해 처음으로 건물과 충돌해 죽은 야생조류를 조사했더니 1년 동안 765만 마리나 됐습니다.

특히 최근 전원주택이 늘면서 유리에 새가 부딪히는 사고가 잇따르고 있습니다.

귀농, 귀촌이 늘면서 새들이 자주 오가는 농경지나 산지 부근에 전원주택을 많이 짓는 데다 유리창 면적을 넓히는 리모델링도 늘고 있기 때문입니다.

[김영준/국립생태원 동물복지부장]
""전원주택이나 펜션들이 가지고 있는 유리창은 다른 건물에 비해서 훨씬 더 치명적으로 역할을 할 가능성이 높은 것으로 보고 있습니다.""

환경단체와 전문가들은 야생조류 보호를 위해 방음벽이나 아파트, 전원 주택에 충격을 완화할 수 있는 버드 세이버 같은 보호필름 보급을 서둘러야 한다고 강조하고 있습니다.

MBC뉴스 부정석입니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
47,[투데이 현장] 월세 10만 원 '풀옵션' 한옥…백두대간 살아보세요,https://imnews.imbc.com//replay/2019/nwtoday/article/5252336_28983.html," 앵커 

월세 10만원으로 풍광 좋은 백두대간의 한옥에서 살아볼 기회.

농촌의 빈집을 채우는 방안으로, 귀촌을 체험하는 새로운 공동체 마을이 등장했습니다. 

투데이 현장이 소백산 자락 공동체 마을에 다녀왔습니다. 

월세 10만원만 내면 풍광 좋은 백두대간의 한옥에서 몇 달간 살아볼 수 있다고 합니다. 

자칫 마을의 흉물이 될 수있는 농촌의 빈 집도 채우고 귀농, 귀촌을 꿈꾸는 은퇴자들에게 사전체험 기회도 주고, 투데이 현장이 소백산 자락 공동체 마을에 다녀왔습니다.

 리포트 

서울에서 차량으로 3시간을 달려 도착한 경북 문경의 한 마을. 

이른 아침부터 사람들이 밭에서 작업을 하고 있어 가까이 가봤습니다. 

""이렇게 하시면 안 됩니다. 이렇게 많이 덮으면은 마늘이 많이 죽어요. 그러니까 밑에만…""

마을 이장이 심은 마늘에 흙을 덮는 방법을 자세히 가르치고 있는데

""쉬운 게 아니네, 생각보다 쉬운 게 아니야.""

배우는 사람 예닐곱명은 모두 나이가 지긋해보입니다. 

[양태주/은퇴 공무원]
""저는 서울에서 왔고요, 나이는 69세.""

[함영기/은퇴 공무원]
""학교 교장 하다가 왔습니다.""

인구 유입을 늘려 마을에 활기를 불어넣자, 문경시는 이런 취지로 흉물로 남아있던 빈 집을 싹 고쳐서 올해 초 4개 마을, 39세대에 백두대간 몇 달 살기 입주자를 모집했습니다. 

[박성율/문경시 지곡리 이장]
""이 집은 원래 농촌 체험마을로 10여 년간 방치가 돼있던 집입니다.""

싱크대에 TV, 냉장고, 에어컨까지.

말 그대로 풀 옵션의 70제곱미터 규모 한옥이 제공되는데 보증금 없이 월세는 단돈 10만원 안팎. 

농촌에서 살고 싶다고 생각은 했지만 막상 실천하기는 두려웠던 은퇴 공무원들이 몰렸습니다. 

[이남석/은퇴 공무원]
""시골 가려면 잠도 자야하고 먹을 것도 걱정되고 했는데 내려와서 보니까 집보다 더 좋은 것 같아요. 편안하고…""

해당 지자체는 지역 경제를 활성화하는 데에도 도움이 될 걸로 기대하고 있습니다.

[이혜동/문경시청]
""이분들은 안정적인 연금 수급자이기 때문에 지역 경제 활성화에도 도움이 되고…""

경북 문경 이외에도 강원과 충청, 제주 등 전국의 8곳에서 비슷한 공동체 마을을 운영하고 있는데 올해만 평균 6대 1의 경쟁률을 뚫고 모두 160명의 은퇴 공무원들이 귀촌 예비 체험에 동참했습니다. 

해당 지자체들은 앞으로 은퇴 공무원으로 한정했던 모집 대상을 확대해 더 많은 은퇴자들이 귀촌 생활을 체험해볼 수 있도록 할 계획입니다. 

투데이 현장이었습니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
48,[투데이 현장] 월세 10만 원 '풀옵션' 한옥…백두대간 살아보세요,https://imnews.imbc.com//replay/2019/nwtoday/article/5252135_28983.html," 앵커 

월세 10만원으로 풍광 좋은 백두대간의 한옥에서 살아볼 기회.

농촌의 빈집을 채우는 방안으로, 귀촌을 체험하는 새로운 공동체 마을이 등장했습니다. 

투데이 현장이 소백산 자락 공동체 마을에 다녀왔습니다. 

월세 10만원만 내면 풍광 좋은 백두대간의 한옥에서 몇 달간 살아볼 수 있다고 합니다. 

자칫 마을의 흉물이 될 수있는 농촌의 빈 집도 채우고 귀농, 귀촌을 꿈꾸는 은퇴자들에게 사전체험 기회도 주고, 투데이 현장이 소백산 자락 공동체 마을에 다녀왔습니다.

 리포트 

서울에서 차량으로 3시간을 달려 도착한 경북 문경의 한 마을. 

이른 아침부터 사람들이 밭에서 작업을 하고 있어 가까이 가봤습니다. 

""이렇게 하시면 안 됩니다. 이렇게 많이 덮으면은 마늘이 많이 죽어요. 그러니까 밑에만…""

마을 이장이 심은 마늘에 흙을 덮는 방법을 자세히 가르치고 있는데

""쉬운 게 아니네, 생각보다 쉬운 게 아니야.""

배우는 사람 예닐곱명은 모두 나이가 지긋해보입니다. 

[양태주/은퇴 공무원]
""저는 서울에서 왔고요, 나이는 69세.""

[함영기/은퇴 공무원]
""학교 교장 하다가 왔습니다.""

인구 유입을 늘려 마을에 활기를 불어넣자, 문경시는 이런 취지로 흉물로 남아있던 빈 집을 싹 고쳐서 올해 초 4개 마을, 39세대에 백두대간 몇 달 살기 입주자를 모집했습니다. 

[박성율/문경시 지곡리 이장]
""이 집은 원래 농촌 체험마을로 10여 년간 방치가 돼있던 집입니다.""

싱크대에 TV, 냉장고, 에어컨까지.

말 그대로 풀 옵션의 70제곱미터 규모 한옥이 제공되는데 보증금 없이 월세는 단돈 10만원 안팎. 

농촌에서 살고 싶다고 생각은 했지만 막상 실천하기는 두려웠던 은퇴 공무원들이 몰렸습니다. 

[이남석/은퇴 공무원]
""시골 가려면 잠도 자야하고 먹을 것도 걱정되고 했는데 내려와서 보니까 집보다 더 좋은 것 같아요. 편안하고…""

해당 지자체는 지역 경제를 활성화하는 데에도 도움이 될 걸로 기대하고 있습니다.

[이혜동/문경시청]
""이분들은 안정적인 연금 수급자이기 때문에 지역 경제 활성화에도 도움이 되고…""

경북 문경 이외에도 강원과 충청, 제주 등 전국의 8곳에서 비슷한 공동체 마을을 운영하고 있는데 올해만 평균 6대 1의 경쟁률을 뚫고 모두 160명의 은퇴 공무원들이 귀촌 예비 체험에 동참했습니다. 

해당 지자체들은 앞으로 은퇴 공무원으로 한정했던 모집 대상을 확대해 더 많은 은퇴자들이 귀촌 생활을 체험해볼 수 있도록 할 계획입니다. 

투데이 현장이었습니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
