,제목,참조주소,내용,방송사
82,쉽지 않은 '귀농'…큰 호응 얻고 있는 '농촌체험마을',https://news.sbs.co.kr/news/endPage.do?news_id=N1004571946&plink=SEARCH&cooper=SBSNEWSSEARCH,"
[SBS 뉴스토리] '농촌체험마을,' 1년 살아보니…

 '농촌 살이'를 희망하는 도시민들은 여전히 늘어나고 있지만 농림축산식품부에 따르면 철저한 준비 없이 시골로 갔다 실패한 귀농인이 10명 중 1명인 것으로 조사됐다. 
  
 귀농 선배들의 쓰라린 실패담이 적지 않게 들리는 요즘 귀농을 미리 체험할 수 있는 '농촌체험마을'이 큰 호응을 얻고 있다. 
  
 1인 입주자를 위한 원룸 4세대와 가족단위 입주자를 위한 주택 16세대가 있는 햇빛마을. 주택, 농지, 교육실 등이 갖춰져 있어 1년 동안 거주하며 실제 농사를 짓고, 농작물을 판매할 수 있다. 
  
 귀농 체험에 드는 교육비는 무료이고, 전기세·수도세·거주비 등 체류비 일부만 개인이 부담하면 돼 초기 자본이 없는 젊은 귀농인들의 부담도 덜어 주고 있다. 
  
 또한 교육이 없는 날에는 이웃들과 농작물 재배기술을 나누며, 귀농 선배들을 찾아가 재배 노하우를 배우기도 한다. 
  
 이곳에 입교했던 80%의 교육생이 금산에 안정적으로 정착해 인생 2막을 꾸리는데 성공했다. 
  
 마냥 행복할 것 같은 교육생들에게도 고민은 있다. 현지인들과 소통하고 싶은 마음과는 달리, 아직까지 다가가는 데 어려움을 겪고 있다고 말하는데, 이들은 농촌살이 성공 조건으로 '이웃과의 소통'을 첫손으로 꼽았다. 
  
 30대부터 60대까지 다양한 세대가 임시 체류하는 금산 햇빛마을. 마을의 촌장으로 매달 주민 자치 모임을 꾸려가고 있는 60대 김태원 씨부터 '미래 소득 농촌에서 올리겠다'고 다짐하는 패기 가득 30대 부부, 정승일 서형주 씨, 아이들을 위해 좋은 농부가 되고 싶다고 말하는 임정순 정예진 부부까지. 
  
 햇빛마을 교육생들의 생생한 '1년 체류 스토리'를 통해 농촌에서 인생 2막을 꿈꾸는 사람들의 '귀농 성공 조건'을 취재했다. 
  
 (취재 : 박흥로/PD : 정한욱/작가 : 노영실/스크립터 : 김명지) 
 ",sbs
83,"""출산장려금 7억 8천 썼는데…"" 연천군 인구 감소",https://news.sbs.co.kr/news/endPage.do?news_id=N1004570978&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  경기도 연천군의 각종 인구 늘리기 정책이 별다른 효과를 보지 못하는 것으로 나타났다. 
  
 연천군은 지난해 881명에게 모두 7억8천800만원의 출산장려금을 지원했다고 12일 밝혔다. 
  
 그러나 인구는 2016년 12월 31일 기준 4만5천907명에서 지난해 12월 31일 4만5천431명으로 476명(1.04%) 줄었다. 
  
 지난해 군 전 지역에서 태어난 아이는 모두 240명으로, 한 달에 20명꼴로 출생했다. 
  
 10개 읍·면마다 한 달에 두 명씩 태어난 셈이다. 
  
 군은 2016년부터 첫째 아이 100만원, 둘째 아이 200만원, 셋째 아이 500만원, 넷째 아이 1천만원의 파격적 출산장려금을 지급하고 있다. 
  
 군은 출산장려금 외에도 이사비용 100만원, 귀농·귀촌자 500만원, 군인 전입신고 때 30만원짜리 상품권 지금 등의 인구 늘리기 정책을 펴고 있다. 
  
 군은 한때 6만9천940명(1966년)에 달했던 인구가 점차 줄어 2011년 4만4천900명까지 감소하자 2012년 1월부터 각종 인구 유입 시책을 도입했다. 
  
 출산장려금도 최대 1천만원까지 올렸다. 
  
 군이 낙후된 지역 발전을 유도하기 위해 파격적 인구 유입 시책을 펴고 있으나 별다른 효과를 얻지 못하고 있다. 
  
 이에 대해 연천군 관계자는 ""인구 유입 시책을 쓰지 않으면 인구가 더욱 줄 수밖에 없다""며 ""다양한 맞춤형 시책을 통해 저출산 문제 극복에 최선을 다할 것""이라고 말했다. 
  
 (연합뉴스)
 ",sbs
84,[취재파일] 새해 앞두고 '귀산촌 아카데미'에 몰린 사람들,https://news.sbs.co.kr/news/endPage.do?news_id=N1004551656&plink=SEARCH&cooper=SBSNEWSSEARCH,"
        
  새해 앞두고 ‘귀산촌 아카데미’에 몰린 사람들…“20년간 귀촌, 80대에 다시 도심으로” 



이미지 확대하기

새해를 나흘 앞둔 12월 28일 저녁, 서울 여의도 귀산촌 아카데미를 찾았다. 도심에서 귀산 강좌를 들을 수 있는 전국에서 유일한 곳이다. 많은 사람이 온다는 얘기는 들었지만, 예상보다 더 붐볐다. 눈어림으로 140여명 정도, 큰 강의실이 꽉 찼다. 연말연시 바쁜 일정에도 왜 귀산 강좌를 들으려고 하는 지 몇 사람 얘기를 들어봤다. 
  
 - 57살 최 모씨 (현역 군인, 내년 전역) 
  

“군인연금이 있지만, 전역 후 돈만 까먹으며 살 수는 없지 않는가? 노동을 통한 보람을 느끼고 쉽지만, 재취업한다고 해도 몇 년 가지 않을 것이다. 도심에서 할 일은 없는 것 같다. 투자를 많이 할 것도 아니고, 80세까지 보고 스스로 생존할 수 있는 길을 알아보고 있다. 귀농 강좌도 들어봤는데 아직은 길을 찾는 중이다. 은퇴 후 준비가 많이 늦었다고 생각한다.”

  - 40살 홍 모씨 (기업체 전기기술자, 부모님과 함께 참석) 
  

“40살이라고 빠르지 않다. 30대에도 강좌에 참석한 사람을 봤다. 지금 다니는 회사의 경우,  50세에서 55세 사이에 어떤 식으로든 나이 든 직원을 모두 정리한다. 주변 동료 가운데 40대에도 9급이나 무기계약직 공무원에 지원하는 사람도 있다. 노후에 대한 불안감을 모두 느낀다. 나 같은 경우는 부모님이 쑥 가공업을 한다. 그래서 임업이 낯설지 않다. 미래에 대한 불안감의 해답을 산림자원에서 찾기 위해 준비하고 있다. 노후 준비는 언제해도 늦으면 늦었지 빠르지 않다고 생각한다.”

 - 40살 김 모씨 (대기업 재직, 부부가 함께 참석) 
  

“대기업에 재직하고 있지만, 지금 회사 분위기로는 50살 정도면 더 이상 다닐 수 없을 것으로 본다. 개인적으로 기관지가 안 좋기 때문에 귀산하면 건강에도 도움이 될 것으로 본다. 와이프도 지방 출신이어서 귀촌에 거부감이 없다. 아직 아이가 없지만, 아이가 생겨도 귀촌이 가능하다고 생각한다.”

 * 올해 한국임업진흥원의 귀산촌 체험 프로그램에 참가한 255명 가운데, 50대가 46%로 가장 많고 60대가 34%였지만, 3.40대도 13%가 넘었다. 
     
  


이미지 확대하기


● “귀산의 장점은 ‘저비용 고효율’”

 강의는 한국귀농귀촌진흥원 유상오원장이 맡았다. 왜 ‘귀촌’ 특히 ‘귀산’이 최근 주목 받는  이유부터  물었다. ‘나는 자연인이다’ 같은 TV프로그램 영향일까? 
  

“귀농은 어느 정도 포화상태라고 할 수 있습니다. 무슨 의미냐면 지난 2009년 정부의 귀농. 귀촌 종합대책 발표 이후 꾸준히 농촌 지가가 상승해 이제 싼 땅을 찾기가 쉽지 않게 됐습니다. 이에 비해 귀산은 저비용 고효율입니다. 산촌에선 에너지, 물, 식량에 드는 비용이 매우 적습니다. 자급자족이 가능합니다. 임야도 농지보다 저렴합니다. 귀촌의 투자 포인트는 ‘얼마나 적게 투자하고도 생활이 가능한가?’입니다. 귀산은 이런 효율성면에서 귀농보다 메리트가 있습니다. 또, ‘힐링’이 됩니다. 사는 곳의 자연환경이 도심이나 농촌보다 낫습니다. 여기에다 산에 대한 동경도 있고, 대부분 등산을 좋아합니다.”


● “20년간 귀촌하고 80대에 다시 도심으로, 이젠 선택 아닌 필수”

 유 원장 인터뷰 중, 특히 80대에 다시 도심으로 돌아오는 인생 3막도 준비해야 한다는 말이 인상 깊었다. 그리고 ‘귀촌지’는 나중에 자녀 귀촌을 위해 남겨두는 것도 하나의 방법이라고 했다. 
  

“50대나 60대에 귀촌하는 것은 나와 자녀, 국가에게 모두 도움이 됩니다. 귀산해서 소박하게 살며 작은 소득이라도 꾸준히 얻을 수 있으면 도심에 있던 자산을 축내지 않아도 됩니다. 개인적으론 건강에도 좋고, 국가적으론 인구 감소 시대에 국토의 효율적 활용이 가능합니다. 그런데 이런 귀촌지의 경제 활동은 노동력이 떨어지는 80대가 되면 어렵습니다. 이때 다시 도심으로 돌아와야 합니다. 기본적으로 농촌이나 산촌 생활은 자신의 노동이 필요하기 때문입니다. 이 시기 자신이 일군 귀촌지는 처분할 수도 있고, 이제 은퇴 생활을 시작하는 자녀가 활용할 수도 있습니다. 자녀에게도 여러모로 도움이 되는 겁니다. 평균 수명이 80세까지 늘어난 베이비붐 세대들이 은퇴하면서, ‘멀티 헤비타트 시대’ 즉 ‘다공간 거주시대’가 불가피해졌다고 할 수 있습니다, 이런 점에서 귀촌은 선택이 아닌 필수라고까지 얘기할 수 있습니다.”


● “실패하지 않으려면 ‘작사가’로 살아야”



이미지 확대하기

귀농 실패율은 정부 통계 10% 정도, 체감통계 25% 정도라고 한다. 귀산촌 실패의 통계는 아직 없지만, 귀산에 실패하지 않는 방법을 물었다. 
  

“귀촌에 앞서 충분한 ‘선 교육’을 받을 것, 지역사회 적응에 노력할 것, 토지나 임야는 매입보다 임대할 것, 작고 소박하게 살 것 등입니다. 귀산교육은 한국임업진흥원이나 산림조합중앙회에서 받을 수 있습니다. 올해 서울에 이어 내년엔 부산 대구 대전 등에도 도심에서 강좌가 개설됩니다. 살아보기 체험을 할 수도 있습니다. 수업료를 적게 내려면 이런 ‘선 교육’이 필수입니다. 무엇보다 귀촌지에서 돈을 많이 벌 수는 없습니다. 적게 쓰는 쪽으로 ‘자린고비 정신’으로 무장해야 합니다. 이른바 ‘작.사.가’가 돼야합니다. 작게, 사소하게, 소박하게를 실천하며 월 1백만 원 정도로 생활비를 낮춰야 돈을 까먹지 않는 귀촌이 가능합니다.” 



이미지 확대하기

평균수명이 늘어난다는 것은 분명 축복이자 재앙이다. 하지만, 재앙을 막기 위해 수억 원, 많게는 10억여 원의 돈이 필요하다는 금융회사의 금전적인 구호만 난무한다. 대신 내려놓을 것 내려놓고, 절박함으로 무장하고, 미리 준비하기만 한다면 적어도 노후의 공포와 싸울 수는 있지 않을까? 서울 여의도 귀산촌 아카데미에는 연말에도 이런 생각을 하는 시민들로 가득했다.    
  
  * 도움말 주신 분  
    유상오 : 한국귀농귀촌진흥원장 
    조경진 : 한국임업진흥원 농학박사 
    이헌종 : 한국임업진흥원 선임   
 ",sbs
85,"""일반 고구마의 16배"" 13㎏ 초대형 고구마 남해서 수확",https://news.sbs.co.kr/news/endPage.do?news_id=N1004508908&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  경남 남해군에서 일반 고구마보다 16배나 무거운 초대형 고구마가 수확돼 화제가 되고 있습니다. 
  
 남해군은 귀농 2년 차인 64살 장유식 씨가 지난 29일 설천면 자신의 텃밭에서 지름 35㎝ 무게 13㎏에 이르는 고구마를 캤다고 밝혔습니다. 
  
 고구마 1개 무게가 평균 500ｇ인 것과 비교하면 무려 16배나 무거운 겁니다. 
  



이미지 확대하기

장 씨는 이 고구마를 많은 사람에게 보이면 좋겠다며 설천면사무소에 가져다 놓았습니다. 
  
 장 씨는 ""이렇게 큰 고구마는 처음이며 캐는 데 30분이나 걸렸다""라며 ""일반 종자이고 마사토인 일반 밭에서 대형 고구마가 나와 신기하다""라고 말했습니다. 
  
 (사진=남해군 제공/연합뉴스) 
 ",sbs
86,'눈먼 돈' 귀농·귀촌 지원금…위법·부당 사용 505건 적발,https://news.sbs.co.kr/news/endPage.do?news_id=N1004487806&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  정부가 처음으로 귀농귀촌 지원사업에 대해 8개 시·군에서 합동점검을 벌인 결과 505건, 총 171억 원이 위법·부당하게 사용된 사실을 확인했다. 
  
 이에 따라 정부는 전수조사로 전환하고, 해수부와 산림청 주관으로 귀어·귀산촌 지원사업도 점검한다. 
  
 또, 융자금 유용 사례 1건은 수사의뢰를 하고 위반 사안의 경중에 따라 지원금 회수, 관련 공무원 징계 등 조치를 한다. 
  
 국무조정실 정부합동 부패예방감시단은 농림축산식품부, 행정안전부, 지방자치단체와 합동으로 올해 4월부터 7월까지 경북 영천, 경남 하동, 전북 고창 등 8개 시·군을 대상으로 귀농귀촌 지원사업을 점검한 결과를 16일 공개했다. 
  
 정부와 지자체는 2009년부터 귀농귀촌사업을 시작해 2015년 '귀농어·귀촌 활성화 및 지원에 관한 법률' 제정으로 지원금액을 점차 늘렸다. 
  
 지원금은 지난해 1천838억원, 올해 3천150억 원이다. 
  
 귀농인은 지난해 1만3천19명으로 집계됐다. 
  
 귀농귀촌 지원사업은 ▲귀농창업 및 주택구입자금 융자사업▲체류형 농업창업지원센터 운영 및 도시민 농촌유치를 위한 보조금사업▲귀농귀촌 일자리 창업박람회 개최▲귀농교육 등이 있다. 
  
 점검결과 융자자금 부실심사 및 사후관리 소홀 총 223건(150억 원), 보조사업비 부당집행 및 보조금 사후관리 소홀 등 총 282건(21억 원)을 적발했다. 
  
 구체적으로 보면, 융자금과 관련해 '자격결격자 부당대출'이 192건으로 대부분을 차지했고, 사업장 이탈 등 관리소홀(29건), 융자 지원 한도액 초과(1건), 목적외 사용(1건)이 확인됐다. 
  
 융자금을 받으려면 농촌으로 이주해 실제 거주하면서 농업에 종사하거나 하고자 해야 하고, 귀농교육을 100시간 이상 이수해야 한다. 
  
 보조사업의 경우 '보조금 수령 후 5년내 다른 지역으로 이탈'이 173건으로 가장 많았고, 보조사업비 부당집행(16건), 보조금 목적 외 사용(4건) 등이 드러났다. 
  
 주요 위반사례를 보면, A씨는 2015년 11월 표고버섯 재배 목적으로 귀농한다며 창업자금 2억원을 대출받은 뒤 주택과 대지, 밭 등을 매입하고는 이들 부동산 일부를 전원주택 용지로 타인에게 매도했다. 
  
 합동점검반은 수사를 의뢰하고, 대출금과 이자보전금을 회수하기로 했다. 
  
 B씨는 작년 4월 귀농창업자금으로 5천만 원을 대출받고는 영농에 종사하지 않고 공인중개사무소를 운영하다 적발됐고, C씨는 2012년 11월 농촌으로 전입신고 후 귀농창업자금으로 2억원을 대출받았으나 전입신고한 주소지가 사람이 거주할 수 없는 논이었던 것으로 드러났다. 
  
 전직 공무원 D씨 역시 농촌으로 전입신고 후 창업자금 2억원을 대출받았으나, 전입신고한 주소지는 컨테이너를 둔 밭이었다. 
  
 지자체가 지급하는 농가수리비 등 귀농정착보조금은 수령 후 5년 이내에 정당한 사유 없이 타지역으로 이주할 경우 회수해야 하는데도 그대로 둔 사례가 많았다. 
  
 제도 개선을 위해 농식품부는 연말까지 '귀농 창업자금 정보시스템'을 도입해 융자 진행 모든 과정은 물론 융자 이후의 상황까지 체계적으로 관리하고, 귀농교육 이수결과를 '귀농 교육 전산시스템'에 의무적으로 등록해 요건 미비자에 대한 융자지원을 방지하기로 했다. 
  
 또, 농협·수협·산림조합 간에 융자정보를 주기적으로 교환해 중복지원 여부를 점검하고, 귀농·귀어·귀산촌에 따른 융자금 지원기준을 주무 부서간 협의를 통해 통일한다. 
  
 예비귀농자가 융자지원을 받더라도 실제 귀농 시점에 주소를 이전하도록 지침을 변경하고, 담당 공무원이 귀농인 등의 창업자금 신청요건 적합 여부 및 귀농유지 여부 등을 심사하기 위해 신청자의 주민등록을 조회할 법적 근거를 마련한다. 
  
 (연합뉴스)
 ",sbs
87,[주영진의 뉴스브리핑] 얼짱 농부♥훈남 인디밴드 가수 부부의 '新 전원일기',https://news.sbs.co.kr/news/endPage.do?news_id=N1004482026&plink=SEARCH&cooper=SBSNEWSSEARCH,"
인터뷰를 인용보도할 때는 프로그램명 'SBS <주영진의 뉴스브리핑>'을 정확히 밝혀주시기 바랍니다. 저작권은 SBS에 있습니다.

 ■ 방송 : SBS <주영진의 뉴스브리핑> 월~금 (14:00~16:00) 
   ■ 진행 : 주영진 앵커 
   ■ 대담 : 송주희 농부, 김윤철 인디 밴드 '모던다락방' 보컬 
   --------------------------------------------------------------------- 
  
 송주희 농부 
   ""SNS에 일기 쓰듯 전원생활 기록한 게 화제 돼"" 
   ""귀농하는 청춘들 많아지는 게 내 꿈"" 
     
   김윤철 가수 
   ""서로 다른 길 응원해주며 함께 살기로 해"" 
  

※ 자세한 내용은 동영상으로 확인하실 수 있습니다.

 (SBS 뉴미디어부)        
 ",sbs
88,[취재파일] '다둥이 마을' 고창군에 다녀왔습니다,https://news.sbs.co.kr/news/endPage.do?news_id=N1004444702&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  ‘아이 낳고 싶은 대한민국’ 시리즈 취재를 위해 다둥이가 많은 마을, 복분자와 장어로 유명한 전북 고창에 출장 다녀왔습니다. 
  
 저도 시골(?)에 살았던 적이 있습니다. ‘마창진’으로 통합되기 전 경상남도 마산, 창원에서 초·중·고등학교를 나왔는데, 서울에 살았던 친척오빠가 “너네 동네도 ‘맥도날드’ 있냐?”라고 물어보는 말에 “아니 롯데리아만...한개...”라고 답하며 식문화 열등감에 시달렸던 기억이 생생합니다.  
  
 명절마다 서울에 올라왔을 땐 문화적 충격이 대단했습니다. 와, 서울엔 진짜 높은 빌딩도 있고, 내가 좋아하는 오빠 콘서트도 맘껏 볼 수 있고... 
  



이미지 확대하기

고창군시골에 대한 어린 시절의 제 기억 때문일까요? 아니면 서울에서 몇 년 살았다고 ‘서울여자’된 것 같은 착각 때문일까요? 전북 고창으로 출장을 가는 길이, 취재도 취재지만 ‘도시여자’로서 ‘깡촌’에서 복분자·장어로 ‘힐링’해보자는 마음도 들었습니다. 
  
 하지만 제 생각과 다르게 고창은 ‘촌스럽지’ 않았습니다. 먼저 시각적으로, 고창 육아종합지원센터에서 만난 어머니들의 ‘태’, ‘스타일’에서 이질감이 전혀 들지 않았습니다. 아니 훌륭했습니다. 젊은 귀농인구가 많다는 점 때문이 아닐까 생각이 됩니다. 
  



이미지 확대하기

다둥이 마을 고창 어머님들제 기사에서 ‘다둥이 마을’ 원인으로 꼽았던 부분이기도 합니다. 
  (▶ '셋째·넷째' 전혀 놀랍지 않아요…다자녀 마을, 비결은?) 고창군에서는 귀농인구를 위해 복분자, 멜론 같은 이른바 ‘돈 되는’ 작물을 키울 수 있도록 체계적으로 알려주고 컨설팅 해주는데요, ‘젊음’과 ‘돈’이 충족되니 일단 아이를 많이 낳아도 부담이 되지 않게 된 겁니다. 
  
 또 지자체의 육아 지원도 탄탄하게 받쳐주고 있습니다. 군단위로는 처음으로 문을 연 육아종합지원센터에서는 어린이들을 위한 다양한 체험 프로그램을 제공하고 장난감을 무료로 빌려줍니다. 여기에 국공립 어린이집은 만 5살 이하 아이를 24시간 언제든 맡아줍니다. 
  
 셋째 자녀 이상 비율이 전국 최고수준인 고창군. 너무 똑 떨어지는 정답 같은 말이기도 하지만.. 아이 낳기도 기르기도 부담이 없을 때 저출산이 해결된다는 걸 고창군이 잘 보여주고 있는 게 아닐까 하는 생각이 듭니다. 
  



이미지 확대하기

제가 취재한 네자녀 가정은 엄마 아빠와 함께 사남매가 자전거를 함께 타는 시간을 자주 갖는데 3살 막내는 아빠가 태워주는 자전거 위에서 저렇게 잠들 때가 많습니다. 귀엽죠?   
 ",sbs
89,"'셋째·넷째' 전혀 놀랍지 않아요…다자녀 마을, 비결은?",https://news.sbs.co.kr/news/endPage.do?news_id=N1004425323&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  아이 하나 낳아서 키우기도 버겁다는 요즘, 셋째, 넷째가 전혀 놀랍지 않은 마을이 있습니다. 바로 전북 고창군입니다. 
  
 저출산 대안을 찾아보는 연중기획 ""아이 낳고 싶은 대한민국"", 오늘(6일)은 유독 전북 고창에 다자녀 가구가 많은 이유를 한지연 기자가 취재했습니다. 
  
 <기자> 
  
 14살, 12살, 9살, 3살 막내까지. 4남매가 신나게 공놀이를 합니다. 정원에는 그네와 미니 수영장도 있습니다. 
  
 아빠, 엄마는 창고를 작은 체육관처럼 꾸며 아이들과 시간을 보냅니다. 
  
 [(아빠가 만들어주니깐 좋아? 얼마나 좋아요?) 이만큼~] 
  
 [안창현/네 자녀 아버지 (전북 고창) : 시골로 오면서 저희 셋째를 낳았거든요. 육아에 대한 부담이 훨씬 더 해소가 되는 것 같아요.] 
  
 [정선미/네 자녀 어머니 : 셋째부터는 조금 편했던 것 같아요. 애들이 서로서로 돌봐 주면서….] 
  
 이처럼 전북 고창에는 세 자녀 이상 가구가 전체 가구의 20% 가까이 됩니다. 전국 최고 수준입니다. 
  
 [세 자녀이신 분 손들어 주세요. 아…열 분이시네요.] 
  
 [이호성/고창 다둥이 어머니 : 두 집 건너 거의 다 세 명. 다 셋이고 넷이고 해서… 도시 같은 경우는 셋이라고 하면 '어후 저 집 되게 잘 사나 봐' 그런 것도 있다는데…(여기는) 편견이 없어요.] 
  
 [(몇 명 정도 돼야 놀랍나요?) 다섯? 다섯.] 
  
 다자녀 가구가 많은 이유가 뭘까? 도시보다 주거 비용이 적게 들고 아이들이 맘껏 뛰놀 수 있는 환경. 여기에 젊은 귀농 인구가 많다는 점이 출산율을 높이는 데 한몫했습니다. 
  
 [김우재/전북 고창군 주무관 : 귀농인들에 고소득 창출하기 위해 유리한 (특수) 작목들을 체계적으로 알려주고 자리 잡을 수 있게 컨설팅 해주고 있습니다.] 
  
 지자체의 육아 지원도 탄탄합니다. 이곳은 고창의 육아종합지원센터인데요, 군 단위로는 처음으로 지난 2014년에 마련됐습니다. 다양한 체험 프로그램이 있고 장난감까지 무료로 이용할 수 있습니다. 
  
 국공립 어린이집은 만 5세 이하 아이라면 24시간 언제든 맡아 줍니다. 
  
 [박양숙/고창 다둥이 어머니 : 아이를 낳는 거에 대해서 많은 부담을 가지지 않는 것 같아요. 타 도시에 사는 분들은 되게 부러워하더라고요.] 
  
 육아 걱정이 적을수록 자녀 수가 늘어난다는 걸 고창군이 잘 보여주고 있습니다. 
  
 [(저기 비워두신 건 다섯째 여섯째 혹시 계획하신 건가요?) 그럴 수 있죠. 아직도 현재진행형이니까요.] 
  
 (영상취재 : 김성일, 영상편집 : 이재성)      
 ",sbs
90,"'셋째·넷째' 전혀 놀랍지 않아요…다자녀 마을, 비결은?",https://news.sbs.co.kr/news/endPage.do?news_id=N1004424725&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  <앵커> 
  
 아이 하나 낳아서 키우기도 버겁다는 요즘, 셋째, 넷째가 전혀 놀랍지 않은 마을이 있습니다. 바로 전북 고창군입니다. 
  
 저출산 대안을 찾아보는 연중기획 ""아이 낳고 싶은 대한민국"", 오늘(6일)은 유독 전북 고창에 다자녀 가구가 많은 이유를 한지연 기자가 취재했습니다. 
  
 <기자> 
  
 14살, 12살, 9살, 3살 막내까지. 4남매가 신나게 공놀이를 합니다. 정원에는 그네와 미니 수영장도 있습니다. 
  
 아빠, 엄마는 창고를 작은 체육관처럼 꾸며 아이들과 시간을 보냅니다. 
  
 [(아빠가 만들어주니깐 좋아? 얼마나 좋아요?) 이만큼~] 
  
 [안창현/네 자녀 아버지 (전북 고창) : 시골로 오면서 저희 셋째를 낳았거든요. 육아에 대한 부담이 훨씬 더 해소가 되는 것 같아요.] 
  
 [정선미/네 자녀 어머니 : 셋째부터는 조금 편했던 것 같아요. 애들이 서로서로 돌봐 주면서….] 
  
 이처럼 전북 고창에는 세 자녀 이상 가구가 전체 가구의 20% 가까이 됩니다. 전국 최고 수준입니다. 
  
 [세 자녀이신 분 손들어 주세요. 아…열 분이시네요.] 
  
 [이호성/고창 다둥이 어머니 : 두 집 건너 거의 다 세 명. 다 셋이고 넷이고 해서… 도시 같은 경우는 셋이라고 하면 '어후 저 집 되게 잘 사나 봐' 그런 것도 있다는데…(여기는) 편견이 없어요.] 
  
 [(몇 명 정도 돼야 놀랍나요?) 다섯? 다섯.] 
  
 다자녀 가구가 많은 이유가 뭘까? 도시보다 주거 비용이 적게 들고 아이들이 맘껏 뛰놀 수 있는 환경. 여기에 젊은 귀농 인구가 많다는 점이 출산율을 높이는 데 한몫했습니다. 
  
 [김우재/전북 고창군 주무관 : 귀농인들에 고소득 창출하기 위해 유리한 (특수) 작목들을 체계적으로 알려주고 자리 잡을 수 있게 컨설팅 해주고 있습니다.] 
  
 지자체의 육아 지원도 탄탄합니다. 이곳은 고창의 육아종합지원센터인데요, 군 단위로는 처음으로 지난 2014년에 마련됐습니다. 다양한 체험 프로그램이 있고 장난감까지 무료로 이용할 수 있습니다. 
  
 국공립 어린이집은 만 5세 이하 아이라면 24시간 언제든 맡아 줍니다. 
  
 [박양숙/고창 다둥이 어머니 : 아이를 낳는 거에 대해서 많은 부담을 가지지 않는 것 같아요. 타 도시에 사는 분들은 되게 부러워하더라고요.] 
  
 육아 걱정이 적을수록 자녀 수가 늘어난다는 걸 고창군이 잘 보여주고 있습니다. 
  
 [(저기 비워두신 건 다섯째 여섯째 혹시 계획하신 건가요?) 그럴 수 있죠. 아직도 현재진행형이니까요.] 
  
 (영상취재 : 김성일, 영상편집 : 이재성)    
 ",sbs
91,"장흥군 전국 최초 결혼장려금 500만 원 준다…""출산율 높이자""",https://news.sbs.co.kr/news/endPage.do?news_id=N1004392116&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  전남 장흥군은 출산율을 높이기 위해 10월부터 결혼장려금 500만 원을 지급한다고 오늘(13일) 밝혔습니다. 
  
 전국 최초로 결혼장려금 500만 원을 내건 장흥군은 '인구늘리기 시책 지원 조례'를 일부 개정해 입법 예고하고 군의회의 의결을 거쳐 10월부터 2년간 3회에 걸쳐 분할 지급할 계획입니다. 
  
 결혼장려금을 받으려면 49세 이하 미혼 남녀로 결혼 전 1년 이상을 장흥군에 거주해야 합니다. 
  
 결혼 전 한 명이라도 장흥군에 거주하면 되고, 이후에도 장흥군에 주소를 계속 두고 있어야 합니다. 
  
 장흥군은 미혼 남녀를 대상으로 만남의 기회를 제공하는 결혼 장려 이벤트도 열 계획입니다. 
  
 행사에서 탄생한 커플에게 추가로 100만 원을 지급합니다. 
  
 귀농·귀촌하는 전입 세대에 정남진 전망대와 정남진 천문과학관, 물 과학관 등 지역 주요 공공시설을 1년간 무료로 개방합니다. 
  
 '인구 4만 명 지키기'에 나선 장흥군은 7월 인구 4만 선이 무너졌으나 지난달 말 다시 4만 명을 회복했습니다. 
    
 ",sbs
